Year,State,type,production,Avg,Measures,Materials,Chemicals,Value
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CARBARYL = 56801),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,600
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLORPYRIFOS = 59101),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB, , ,"1,800"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(DIAZINON = 57801),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(EMAMECTIN BENZOATE = 122806),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ETOXAZOLE = 107091),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENBUTATIN-OXIDE = 104601),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENPROPATHRIN = 127901),INSECTICIDE,"1,100"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENPYROXIMATE = 129131),INSECTICIDE,100
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLONICAMID = 128016),INSECTICIDE,"1,300"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUPYRADIFURONE = 122304),INSECTICIDE,700
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(HEXYTHIAZOX = 128849),INSECTICIDE,800
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(IMIDACLOPRID = 129099),INSECTICIDE,"4,100"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(LAMBDA-CYHALOTHRIN = 128897),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MALATHION = 57701),INSECTICIDE,"8,000"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(METHOXYFENOZIDE = 121027),INSECTICIDE,"1,000"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(NALED = 34401),INSECTICIDE,"5,000"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(NEEM OIL = 25006),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(NEEM OIL,INSECTICIDE,"90,500"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(NOVALURON = 124002),INSECTICIDE,"1,700"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PIPERONYL BUTOXIDE = 67501),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(POTASSIUM SALTS = 79021),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRETHRINS = 69001),INSECTICIDE,400
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRIPROXYFEN = 129032),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINETORAM = 110007),INSECTICIDE,800
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINOSAD = 110003),INSECTICIDE,700
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPIROMESIFEN = 24875),INSECTICIDE,"1,000"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPIROTETRAMAT = 392201),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SULFOXAFLOR = 5210),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(THIAMETHOXAM = 60109),INSECTICIDE,400
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),INSECTICIDE,"134,400"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(AUREOBASIDIUM PULLULANS DSM 14940 = 46010),OTHER,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(AUREOBASIDIUM PULLULANS DSM 14941 = 36010),OTHER,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BT KURSTAKI SA-12 = 6518),OTHER,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CAPRIC ACID = 128955),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CAPRYLIC ACID = 128919),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLOROPICRIN = 81501),OTHER,"2,749,500"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(DICHLOROPROPENE = 29001),OTHER,"668,000"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUTRIAFOL = 128940),OTHER,400
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLIOCLADIUM VIRENS = 129000),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(IRON PHOSPHATE = 34903),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(METALDEHYDE = 53001),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(METAM-POTASSIUM = 39002),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(METAM-SODIUM = 39003),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PAECILOMYCES FUMOSOR = 115002),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(POTASSIUM SILICATE = 72606),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(REYNOUTRIA SACHALINE = 55809),OTHER,"1,700"
2018,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),OTHER,"3,586,800"
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(AZOXYSTROBIN = 128810),FUNGICIDE,0.213
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS PUMILUS = 6485),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BLAD = 30006),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BORAX DECAHYDRATE = 11102),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BOSCALID = 128008),FUNGICIDE,0.358
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPTAN = 81301),FUNGICIDE,1.878
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER OCTANOATE = 23306),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CYFLUFENAMID = 555550),FUNGICIDE,0.022
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CYPRODINIL = 288202),FUNGICIDE,0.32
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FENHEXAMID = 90209),FUNGICIDE,0.59
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUDIOXONIL = 71503),FUNGICIDE,0.214
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUOPYRAM = 80302),FUNGICIDE,0.119
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUXAPYROXAD = 138009),FUNGICIDE,0.17
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(IPRODIONE = 109801),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ISOFETAMID = 270000),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MEFENOXAM = 113502),FUNGICIDE,0.488
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MYCLOBUTANIL = 128857),FUNGICIDE,0.104
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PENTHIOPYRAD = 90112),FUNGICIDE,0.301
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,0.044
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(POTASSIUM BICARBON. = 73508),FUNGICIDE,2.425
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PROPICONAZOLE = 122101),FUNGICIDE,0.112
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRACLOSTROBIN = 99100),FUNGICIDE,0.171
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRIMETHANIL = 288201),FUNGICIDE,0.628
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(QUINOLINE = 55459),FUNGICIDE,0.096
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFUR = 77501),FUNGICIDE,4.865
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(TETRACONAZOLE = 120603),FUNGICIDE,0.038
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(THIOPHANATE-METHYL = 102001),FUNGICIDE,0.636
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(THIRAM = 79801),FUNGICIDE,2.078
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(TRIFLOXYSTROBIN = 129112),FUNGICIDE,0.114
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(TRIFLUMIZOLE = 128879),FUNGICIDE,0.241
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUMIOXAZIN = 129034),HERBICIDE,0.096
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(OXYFLUORFEN = 111601),HERBICIDE,0.353
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PENDIMETHALIN = 108501),HERBICIDE,1.364
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ABAMECTIN = 122804),INSECTICIDE,0.019
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ACEQUINOCYL = 6329),INSECTICIDE,0.297
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ACETAMIPRID = 99050),INSECTICIDE,0.118
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(AZADIRACHTIN = 121701),INSECTICIDE,0.032
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BIFENAZATE = 586),INSECTICIDE,0.49
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BIFENTHRIN = 128825),INSECTICIDE,0.098
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAKI SA-11 = 6519),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BT SUB AIZAWAI GC-91 = 6426),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BUPROFEZIN = 275100),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CARBARYL = 56801),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,0.071
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLORPYRIFOS = 59101),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION, , ,0.179
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(DIAZINON = 57801),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(EMAMECTIN BENZOATE = 122806),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ETOXAZOLE = 107091),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FENBUTATIN-OXIDE = 104601),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FENPROPATHRIN = 127901),INSECTICIDE,0.286
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FENPYROXIMATE = 129131),INSECTICIDE,0.105
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLONICAMID = 128016),INSECTICIDE,0.082
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUPYRADIFURONE = 122304),INSECTICIDE,0.172
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(HEXYTHIAZOX = 128849),INSECTICIDE,0.181
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(IMIDACLOPRID = 129099),INSECTICIDE,0.5
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(LAMBDA-CYHALOTHRIN = 128897),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MALATHION = 57701),INSECTICIDE,1.799
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(METHOXYFENOZIDE = 121027),INSECTICIDE,0.176
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NALED = 34401),INSECTICIDE,0.891
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NEEM OIL = 25006),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NEEM OIL,INSECTICIDE,6.34
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NOVALURON = 124002),INSECTICIDE,0.073
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PIPERONYL BUTOXIDE = 67501),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(POTASSIUM SALTS = 79021),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRETHRINS = 69001),INSECTICIDE,0.054
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRIPROXYFEN = 129032),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINETORAM = 110007),INSECTICIDE,0.069
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINOSAD = 110003),INSECTICIDE,0.091
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SPIROMESIFEN = 24875),INSECTICIDE,0.25
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SPIROTETRAMAT = 392201),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFOXAFLOR = 5210),INSECTICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(THIAMETHOXAM = 60109),INSECTICIDE,0.06
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(AUREOBASIDIUM PULLULANS DSM 14940 = 46010),OTHER,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(AUREOBASIDIUM PULLULANS DSM 14941 = 36010),OTHER,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAKI SA-12 = 6518),OTHER,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPRIC ACID = 128955),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPRYLIC ACID = 128919),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLOROPICRIN = 81501),OTHER,236.901
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(DICHLOROPROPENE = 29001),OTHER,83.195
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUTRIAFOL = 128940),OTHER,0.113
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(GLIOCLADIUM VIRENS = 129000),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(IRON PHOSPHATE = 34903),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(METALDEHYDE = 53001),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(METAM-POTASSIUM = 39002),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(METAM-SODIUM = 39003),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PAECILOMYCES FUMOSOR = 115002),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(POTASSIUM SILICATE = 72606),OTHER,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(REYNOUTRIA SACHALINE = 55809),OTHER,0.226
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(AZOXYSTROBIN = 128810),FUNGICIDE,0.298
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS PUMILUS = 6485),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BLAD = 30006),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BORAX DECAHYDRATE = 11102),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BOSCALID = 128008),FUNGICIDE,0.565
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CAPTAN = 81301),FUNGICIDE,6.452
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(COPPER OCTANOATE = 23306),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CYFLUFENAMID = 555550),FUNGICIDE,0.026
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CYPRODINIL = 288202),FUNGICIDE,0.461
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FENHEXAMID = 90209),FUNGICIDE,1.005
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLUDIOXONIL = 71503),FUNGICIDE,0.307
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLUOPYRAM = 80302),FUNGICIDE,0.143
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLUXAPYROXAD = 138009),FUNGICIDE,0.217
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(IPRODIONE = 109801),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ISOFETAMID = 270000),FUNGICIDE,(D)
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MEFENOXAM = 113502),FUNGICIDE,0.711
2018,CALIFORNIA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MYCLOBUTANIL = 128857),FUNGICIDE,0.167
