Year,State,type,production,Avg,Measures,Materials,Chemical,Value
2019,WASHINGTON,BEARING,APPLICATIONS, ,MEASURED IN LB, ,(PHOSPHATE) FERTILIZER,"1,179,000"
2019,WASHINGTON,BEARING,APPLICATIONS, ,MEASURED IN LB, ,(POTASH) FERTILIZER,"1,090,000"
2019,WASHINGTON,BEARING,APPLICATIONS, ,MEASURED IN LB, ,(SULFUR) FERTILIZER,"794,000"
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(AZOXYSTROBIN = 128810),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS AMYLOLIQUEFAC F727 = 16489),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BASIC COPPER SULFATE = 8101),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BOSCALID = 128008),FUNGICIDE,0.293
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BT SUBSP KURSTAKI EVB-113-19 = 6544),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CALCIUM POLYSULFIDE = 76702),FUNGICIDE,13.285
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPTAN = 81301),FUNGICIDE,1.457
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLOROTHALONIL = 81901),FUNGICIDE,1.899
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER CHLORIDE HYD. = 23501),FUNGICIDE,0.308
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER HYDROXIDE = 23401),FUNGICIDE,0.282
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER OXIDE = 25601),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYMOXANIL = 129106),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYPRODINIL = 288202),FUNGICIDE,0.288
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FAMOXADONE = 113202),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FENBUCONAZOLE = 129011),FUNGICIDE,0.093
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FENHEXAMID = 90209),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUDIOXONIL = 71503),FUNGICIDE,0.192
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUOPYRAM = 80302),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(IPRODIONE = 109801),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MEFENOXAM = 113502),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METCONAZOLE = 125619),FUNGICIDE,0.08
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,0.048
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(POTASSIUM BICARBON. = 73508),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRACLOSTROBIN = 99100),FUNGICIDE,0.149
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(QUINOLINE = 55459),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFUR = 77501),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SWINGLEA GLUTINOSA = 97096),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(TEBUCONAZOLE = 128997),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ZIRAM = 34805),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CARFENTRAZONE-ETHYL = 128712),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CLETHODIM = 121011),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DICHLOBENIL = 27401),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIURON = 35505),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUMIOXAZIN = 129034),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,0.732
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE = 417300),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ISOXABEN = 125851),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MESOTRIONE = 122990),HERBICIDE,0.099
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ORYZALIN = 104201),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PARAQUAT = 61601),HERBICIDE,0.325
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(RIMSULFURON = 129009),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(S-METOLACHLOR = 108800),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SIMAZINE = 80807),HERBICIDE,0.767
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ABAMECTIN = 122804),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(AZADIRACHTIN = 121701),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BEAUVERIA BASSIANA = 128924),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BIFENTHRIN = 128825),INSECTICIDE,0.105
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CARBARYL = 56801),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLORPYRIFOS = 59101),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIAZINON = 57801),INSECTICIDE,1.025
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIMETHOATE = 35001),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ESFENVALERATE = 109303),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FENPROPATHRIN = 127901),INSECTICIDE,0.276
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUPYRADIFURONE = 122304),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(IMIDACLOPRID = 129099),INSECTICIDE,0.106
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MALATHION = 57701),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METHOMYL = 90301),INSECTICIDE,0.863
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METHOXYFENOZIDE = 121027),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PETROLEUM DISTILLATE = 63503),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PHOSMET = 59201),INSECTICIDE,0.824
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRETHRINS = 69001),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINETORAM = 110007),INSECTICIDE,0.091
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINOSAD = 110003),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPIROTETRAMAT = 392201),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(THIAMETHOXAM = 60109),INSECTICIDE,0.091
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ZETA-CYPERMETHRIN = 129064),INSECTICIDE,0.025
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BT ISRAELENSIS AM 65-52 = 69162),OTHER,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAKI SA-12 = 6518),OTHER,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPRIC ACID = 128955),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPRYLIC ACID = 128919),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLOROPHACINONE = 67707),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CUPRAMMONIUM ACETATE = 36011),OTHER,0.577
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYTOKININS = 116801),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GIBBERELLIC ACID = 43801),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(HYDROGEN PEROXIDE = 595),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(INDAZIFLAM = 80818),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METALDEHYDE = 53001),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MINERAL OIL = 63502),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PEROXYACETIC ACID = 63201),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(TETRADECEN-1-OL (Z) = 128980),OTHER,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(TRICHODERMA ASPERELLUM STRAIN ICC 012 = 119208),OTHER,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(TRICHODERMA GAMISII STRAIN ICC 080 = 119207),OTHER,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(NITROGEN) FERTILIZER,20
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(PHOSPHATE) FERTILIZER,27
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(POTASH) FERTILIZER,23
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(SULFUR) FERTILIZER,38
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(AZOXYSTROBIN = 128810),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS AMYLOLIQUEFAC F727 = 16489),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BASIC COPPER SULFATE = 8101),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BOSCALID = 128008),FUNGICIDE,0.311
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BT SUBSP KURSTAKI EVB-113-19 = 6544),FUNGICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CALCIUM POLYSULFIDE = 76702),FUNGICIDE,13.397
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CAPTAN = 81301),FUNGICIDE,5.174
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CHLOROTHALONIL = 81901),FUNGICIDE,2.315
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(COPPER CHLORIDE HYD. = 23501),FUNGICIDE,0.391
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(COPPER HYDROXIDE = 23401),FUNGICIDE,0.357
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(COPPER OXIDE = 25601),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CYMOXANIL = 129106),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CYPRODINIL = 288202),FUNGICIDE,0.39
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FAMOXADONE = 113202),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FENBUCONAZOLE = 129011),FUNGICIDE,0.128
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FENHEXAMID = 90209),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FLUDIOXONIL = 71503),FUNGICIDE,0.26
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FLUOPYRAM = 80302),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(IPRODIONE = 109801),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(MEFENOXAM = 113502),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(METCONAZOLE = 125619),FUNGICIDE,0.109
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,0.048
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(POTASSIUM BICARBON. = 73508),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(PYRACLOSTROBIN = 99100),FUNGICIDE,0.158
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(QUINOLINE = 55459),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(SULFUR = 77501),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(SWINGLEA GLUTINOSA = 97096),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(TEBUCONAZOLE = 128997),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(ZIRAM = 34805),FUNGICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CARFENTRAZONE-ETHYL = 128712),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CLETHODIM = 121011),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(DICHLOBENIL = 27401),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(DIURON = 35505),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FLUMIOXAZIN = 129034),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,1.926
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(GLYPHOSATE = 417300),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(ISOXABEN = 125851),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(MESOTRIONE = 122990),HERBICIDE,0.115
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(ORYZALIN = 104201),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(PARAQUAT = 61601),HERBICIDE,0.342
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(RIMSULFURON = 129009),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(S-METOLACHLOR = 108800),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(SIMAZINE = 80807),HERBICIDE,1.108
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(ABAMECTIN = 122804),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(AZADIRACHTIN = 121701),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BEAUVERIA BASSIANA = 128924),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BIFENTHRIN = 128825),INSECTICIDE,0.114
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CARBARYL = 56801),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CHLORPYRIFOS = 59101),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(DIAZINON = 57801),INSECTICIDE,1.222
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(DIMETHOATE = 35001),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(ESFENVALERATE = 109303),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FENPROPATHRIN = 127901),INSECTICIDE,0.403
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FLUPYRADIFURONE = 122304),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(IMIDACLOPRID = 129099),INSECTICIDE,0.133
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(MALATHION = 57701),INSECTICIDE,(D)
2019,WASHINGTON,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(METHOMYL = 90301),INSECTICIDE,0.863
